Subject,Level,Ex,Sub,Topic,Description,Resource ID,Difficulty Level
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0012_MCQ,1
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0013_MCQ,1
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0014_MCQ,1
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0015_MCQ,1
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0016_MCQ,1
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0017_MCQ,1
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0018_MCQ,1
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0019_MCQ,1
PSC,P6,1,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0020_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0021_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0022_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0023_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0024_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0025_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0026_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0027_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0028_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0029_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0030_MCQ,2
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0031_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0032_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0033_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0034_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0035_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0036_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0037_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0038_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0039_MCQ,1
PSC,P6,2,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0040_MCQ,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0041_MCQ,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0042_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0043_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0044_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0045_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0046_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0047_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0048_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0050_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0051_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0052_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0053_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0055_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0056_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0057_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0058_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0059_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0060_OE,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0061_FIB,1
PSC,P6,3,A,Cycles,Cycles in Plants,PSC_iScience_UBF_0_0062_FIB,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0063_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0064_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0065_MCQ,2
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0066_MCQ,2
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0067_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0068_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0069_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0070_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0071_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0072_MCQ,0
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0073_MCQ,2
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0074_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0075_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0076_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0077_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0078_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0079_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0080_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0081_MCQ,1
PSC,P6,4,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0082_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0083_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0084_MCQ,2
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0085_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0086_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0087_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0088_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0089_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0090_OE,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0091_OE,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0092_FIB,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0094_OE,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0096_OE,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0098_OE,1
PSC,P6,5,A,Cycles,Cycles in Animals,PSC_iScience_UBF_0_0101_OE,2
PSC,P6,5,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0102_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0103_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0104_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0105_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0106_MCQ,1
PSC,P6,5,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0107_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0108_MCQ,2
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0109_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0110_MCQ,2
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0111_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0112_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0113_MCQ,2
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0114_MCQ,2
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0115_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0116_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0117_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0118_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0119_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0120_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0121_MCQ,2
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0122_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0123_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0124_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0125_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0126_MCQ,1
PSC,P6,6,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0127_MCQ,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0128_MCQ,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0129_MCQ,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0130_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0131_FIB,2
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0132_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0133_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0134_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0135_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0136_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0137_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0138_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0139_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0140_OE,2
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0141_OE,2
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0142_FIB,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0143_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0144_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0145_OE,2
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0146_OE,1
PSC,P6,7,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0147_FIB,1
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0149_FIB,1
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0150_OE,1
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0151_FIB,1
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0153_OE,1
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0154_OE,2
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0155_OE,1
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0156_FIB,1
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0157_OE,1
PSC,P6,8,A,Cycles,Cycles in Matter and Water,PSC_iScience_UBF_0_0158_OE,1
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0159_MCQ,1
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0160_OE,1
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0161_OE,2
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0162_MCQ,1
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0163_MCQ,1
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0164_MCQ,1
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0165_OE,2
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0166_OE,1
PSC,P6,8,A,Systems,Plant System,PSC_iScience_UBF_0_0167_OE,1
PSC,P6,8,A,Systems,Human System,PSC_iScience_UBF_0_0168_OE,1
PSC,P6,8,A,Systems,Human System,PSC_iScience_UBF_0_0169_MCQ,2
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0170_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0171_MCQ,2
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0172_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0173_FIB,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0174_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0175_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0176_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0177_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0178_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0179_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0180_MCQ,2
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0181_MCQ,2
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0182_MCQ,2
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0183_FIB,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0184_OE,2
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0185_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0186_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0187_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0188_MCQ,1
PSC,P6,9,A,Systems,Human System,PSC_iScience_UBF_0_0189_MCQ,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0190_MCQ,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0191_MCQ,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0192_OE,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0193_FIB,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0194_OE,2
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0195_OE,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0196_OE,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0197_OE,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0198_OE,2
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0199_MCQ,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0200_FIB,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0201_FIB,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0202_OE,2
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0203_FIB,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0204_FIB,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0205_OE,2
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0206_FIB,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0207_MCQ,1
PSC,P6,10,A,Systems,Human System,PSC_iScience_UBF_0_0208_MCQ,1
PSC,P6,10,A,Systems,Electrical System,PSC_iScience_UBF_0_0209_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0210_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0211_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0212_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0213_MCQ,2
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0214_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0215_MCQ,2
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0216_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0217_MCQ,2
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0221_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0222_OE,2
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0225_MCQ,2
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0226_OE,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0227_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0228_OE,2
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0229_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0230_OE,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0231_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0232_MCQ,1
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0233_OE,2
PSC,P6,11,A,Systems,Electrical System,PSC_iScience_UBF_0_0234_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0235_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0236_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0237_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0238_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0239_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0240_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0241_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0242_MCQ,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0243_MCQ,2
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0244_FIB,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0245_FIB,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0246_OE,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0247_FIB,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0248_OE,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0249_OE,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0251_OE,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0252_OE,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0253_OE,1
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0254_OE,2
PSC,P6,12,A,Systems,Electrical System,PSC_iScience_UBF_0_0255_OE,1
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0256_OE,2
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0257_OE,1
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0258_OE,1
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0259_OE,1
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0260_OE,1
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0261_OE,1
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0262_OE,1
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0263_OE,1
PSC,P6,13,A,Systems,Electrical System,PSC_iScience_UBF_0_0264_OE,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0265_MCQ,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0266_OE,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0267_MCQ,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0268_MCQ,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0269_MCQ,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0270_MCQ,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0271_MCQ,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0272_MCQ,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0273_MCQ,1
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0274_MCQ,2
PSC,P6,13,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0275_MCQ,2
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0276_MCQ,2
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0277_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0278_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0279_OE,2
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0280_OE,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0281_OE,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0282_OE,2
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0283_OE,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0284_OE,2
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0285_OE,2
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0286_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0287_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0288_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0289_FIB,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0290_FIB,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0291_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0292_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0293_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0294_MCQ,1
PSC,P6,14,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0295_MCQ,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0296_OE,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0297_FIB,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0298_FIB,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0299_OE,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0300_OE,2
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0301_MCQ,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0302_MCQ,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0303_MCQ,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0304_MCQ,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0305_MCQ,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0306_FIB,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0307_MAT,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0308_FIB,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0309_FIB,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0310_FIB,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0311_OE,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0312_OE,2
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0313_OE,1
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0314_OE,2
PSC,P6,15,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0315_MCQ,1
PSC,P6,16,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0316_MCQ,1
PSC,P6,16,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0317_FIB,1
PSC,P6,16,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0318_FIB,1
PSC,P6,16,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0319_OE,1
PSC,P6,16,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0320_OE,1
PSC,P6,16,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0321_OE,2
PSC,P6,16,A,Interactions, Interaction of Forces,PSC_iScience_UBF_0_0322_FIB,1
